trade_date,h.1,h.2,h.3,h.4,h.5
2016-05-25,0.9629649019939845,0.9703630264023908,0.9775733215674726,0.9846005562417812,0.9914493781051295
2016-05-26,0.9300690033519735,0.9383337444785194,0.946387751202596,0.9542363968308447,0.9618849176613127
2016-05-27,0.8948248294187104,0.9040587564034444,0.9130548949910327,0.9218193686132408,0.9303581430136665
2016-05-31,0.8660170274499154,0.8760019244196302,0.8857285611853144,0.8952036176689729,0.9044336010158638
2016-06-01,0.8878805626018331,0.8973146002949771,0.906504431504339,0.9154563776808883,0.9241765966405354
2016-06-02,0.8579381314984067,0.8682169624320715,0.8782274854674983,0.8879767042346448,0.897471439548006
2016-06-03,0.8284675453503646,0.8397017720226077,0.8506376708782057,0.8612831640900668,0.871645963455733
2016-06-06,0.8026937235451675,0.8148088131816786,0.8265966281485388,0.8380660093798732,0.8492255589825359
2016-06-07,0.7831699052404232,0.7959688149824232,0.8084173580165432,0.8205251255370696,0.8323014461819279
2016-06-08,0.7697174882238365,0.7829619923897567,0.795841335689785,0.8083655858815593,0.8205445331471249
2016-06-09,0.7525230511610144,0.7663761096995577,0.7798430642460377,0.7929346760552538,0.8056614064508804
2016-06-10,0.7344829626934315,0.7489695137833614,0.763048057985289,0.7767300866210356,0.7900267673647563
2016-06-13,0.7350801416269762,0.7496221864076921,0.7637522097812504,0.7774818855969974,0.7908225569477794
2016-06-14,0.7205836646285136,0.7386289490513458,0.75606363234237,0.772908375508275,0.7891831404460117
2016-06-15,0.7169513905994066,0.7347610309687393,0.7519788616109689,0.7686245482097269,0.7847171029630818
2016-06-16,0.7001496705261141,0.7187526807885513,0.736729403021812,0.7541009218079053,0.7708876118963384
2016-06-17,0.7193199924446818,0.7370648022799597,0.7542190017554886,0.770802248483848,0.7868335458023823
2016-06-20,0.6993123580840436,0.7170864628897994,0.7342878723755559,0.7509350392247611,0.7670458215612173
2016-06-21,0.6799280965913147,0.69767375554479,0.7148663518065425,0.7315231221746968,0.7476607662438858
2016-06-22,0.6777108757031811,0.6951238635533415,0.7120053343975099,0.728371512351277,0.7442381263025664
2016-06-23,0.6727009966352574,0.6901212401840708,0.707013383692077,0.7233934366744309,0.7392769233129122
2016-06-24,1.1144757913074215,1.118585687818773,1.1225732404037454,1.126442091012028,1.1301957731792844
2016-06-27,1.1011255605822285,1.1055724977454335,1.1098878470891336,1.114075502384166,1.1181392421821073
2016-06-28,1.200377014964841,1.2021699138407884,1.203904422138254,1.2055824415036167,1.207205811651022
2016-06-29,1.1810900380579006,1.183445228494632,1.1857255168504262,1.1879332852348738,1.1900708399993767
2016-06-30,1.353607166534954,1.3500549606222385,1.3466397568476607,1.3433562712872829,1.340199423808528
2016-07-01,1.2584862451751884,1.258460244882303,1.2584351752307956,1.258411002909758,1.2583876958005955
2016-07-05,1.1896849098656197,1.1919756135423554,1.1941863609136574,1.1963199428297102,1.1983790527269333
2016-07-06,1.118032503755678,1.1225376879838802,1.12689479348726,1.1311086873939156,1.1351840768566621
2016-07-07,1.0564839207593664,1.0625212297006965,1.0683721778438637,1.0740425178093533,1.0795378246446699
2016-07-08,1.0703022961814992,1.075971303803268,1.08146409826571,1.086786156907998,1.0919427868138911
2016-07-11,1.0219749155651487,1.0289428633592614,1.0356982846631864,1.0422476616593923,1.0485972788199842
2016-07-12,1.0091249253898773,1.016640017702328,1.0239203933396968,1.0309733831390875,1.0378060889757175
2016-07-13,0.986660313448488,0.9953950769228213,1.003839605220588,1.0120035421584714,1.019896211112327
2016-07-14,0.9450105130098613,0.9550750142532736,0.9648054174161472,0.9742128131153662,0.9833079238071156
2016-07-15,0.8989015785352392,0.9123526975471393,0.9252883919891153,0.9377284120757812,0.9496917512262852
2016-07-18,0.8553924793006723,0.8732474238270698,0.8903018302926002,0.9065915913423485,0.922150990351292
2016-07-19,0.8409031309105169,0.8532137658056899,0.865148837538369,0.8767198034939959,0.8879377715251123
2016-07-20,0.7944653071006873,0.8121643439437002,0.8291734877583566,0.8455196299735404,0.8612286138136777
2016-07-21,0.7588808176821877,0.781498761811406,0.8030810999754737,0.823675249380346,0.843326456144232
2016-07-22,0.7838126080506993,0.807536611743243,0.8300697610248821,0.8514718322405518,0.8717996011908882
2016-07-25,0.798780700691525,0.810766110921691,0.8224278363201196,0.8337746185041842,0.8448149630101486
2016-07-26,0.7831060897589274,0.7940411007330038,0.8047168628522819,0.815139522426891,0.8253150800493323
2016-07-27,0.8050794564792316,0.8154256750171014,0.825528545352621,0.83539379115646,0.8450270014757091
2016-07-28,0.780044137988722,0.7907457053514322,0.8012008384762357,0.81141521221725,0.8213943707488237
2016-07-29,0.8616143749231254,0.8705291209661833,0.8792374666873952,0.8877441908087409,0.896053961411947
2016-08-01,0.8636005869732754,0.8723152988490358,0.8808324569399195,0.8891565395922532,0.8972919236327406
2016-08-02,0.8407436458213479,0.8499239794205451,0.8588969697655592,0.8676672998261963,0.8762395468046248
2016-08-03,0.8691751615146391,0.8777954590036654,0.8862204404800477,0.8944545313530995,0.9025020567625903
2016-08-04,0.8737178414859555,0.8822802360924371,0.8906474548225928,0.8988239466214258,0.9068140590222691
2016-08-05,0.8488010616048715,0.857914878814436,0.866821066351877,0.8755243544065054,0.8840293654051402
2016-08-08,0.8234237651258607,0.8331025829354093,0.842560577441515,0.851802786752375,0.860834134031188
2016-08-09,0.80392415627913,0.814076519912205,0.8239960418237421,0.8336880621758206,0.843157798655343
2016-08-10,0.7789890600137724,0.7897757446999507,0.8003139244137462,0.8106093242433666,0.8206675373817316
2016-08-11,0.7549281257731786,0.766310463998015,0.7774291353082556,0.788290247433304,0.7988997666196678
2016-08-12,0.7322885149729201,0.7442222814642161,0.7558783897805718,0.7672633000837614,0.7783833222295575
2016-08-15,0.7187201604403703,0.7310113872450487,0.7430153888368428,0.7547388771839093,0.766188407407044
2016-08-16,0.7138370121221655,0.7263041798567342,0.7384783661391301,0.7503664561042246,0.7619751730845572
2016-08-17,0.6976314994135812,0.7109774262159649,0.7239983981368149,0.7367023273786029,0.7490969334926002
2016-08-18,0.6783733531541645,0.6921769976513494,0.705644247114932,0.7187832994971746,0.7316021529661135
2016-08-19,0.6620091996139471,0.6762454445962186,0.6901334970259497,0.7036818730570696,0.7168988805539358
2016-08-22,0.6448845767070008,0.6597048324877233,0.6741583516415786,0.6882542092989475,0.702001256020355
2016-08-23,0.6286838280318563,0.6439689133555657,0.658873842105546,0.6734080691862017,0.6875808143482569
2016-08-24,0.6178020263971582,0.633397687745191,0.6486040497481366,0.6634308301073928,0.6778875039508174
2016-08-25,0.6076191973240351,0.6236028284231406,0.6391840091612128,0.6543728727984657,0.669179297450697
2016-08-26,0.5972007242124587,0.6135854081341237,0.6295536676051479,0.6451160862488663,0.6602829787008476
2016-08-29,0.5917694054811896,0.608311069825961,0.6244318623866798,0.6401424914605839,0.6554533928922686
2016-08-30,0.5899970902739435,0.6067817967944956,0.6231340997536133,0.6390651386275643,0.6545857659201147
2016-08-31,0.5808496587686013,0.5982103746355375,0.6151146767393811,0.6315745642122381,0.6476017207286561
2016-09-01,0.5699149333340968,0.5869317743080531,0.6035173254915563,0.6196825178725398,0.6354380053943607
2016-09-02,0.5885817840668168,0.6056477483835131,0.6222675541327949,0.6384528653181479,0.6542150410089219
2016-09-06,0.5855377237815295,0.6024942415157962,0.6190121913206105,0.6351029164347054,0.6507774667122406
2016-09-07,0.7971992550547218,0.8093950477082112,0.8212574775941485,0.8327956569316364,0.8440184488641608
2016-09-08,0.8635387836754078,0.8760373422959213,0.8881281667976715,0.8998245584833647,0.9111393847340766
2016-09-09,1.6846952218262423,1.6620495450149708,1.6406648749989616,1.6204709936014319,1.6014015926898346
2016-09-12,2.2318290930209743,2.172457708724434,2.116835212687081,2.0647248887981764,2.015904967916111
2016-09-13,2.0983384770439444,2.0501754664170435,2.0048868686168086,1.9623011360387494,1.9222569591973862
2016-09-14,1.8488010727394424,1.8161973814516095,1.7854902291727586,1.7565692952591063,1.7293306763587821
2016-09-15,1.6601055613143445,1.6384845077101122,1.6181131270032205,1.5989191894874333,1.5808346402533544
2016-09-16,1.502731339780525,1.4900521912231888,1.4781096323761957,1.466860871375492,1.4562656023320566
2016-09-19,1.3678651300905125,1.362890939728745,1.358208945738029,1.3538019837734068,1.3496538977664325
2016-09-20,1.2548689192789793,1.256506263646851,1.2580459142750064,1.259493700155176,1.2608551024866448
2016-09-21,1.183177531861614,1.1891873494510246,1.194832306736201,1.2001345546459572,1.205114899310449
2016-09-22,1.121670581991453,1.131596217948588,1.1409087260812782,1.1496459806104535,1.1578435161851732
2016-09-23,1.0481178503148205,1.0627893900718188,1.076542983652513,1.0894360636915517,1.1015224694674493
2016-09-26,0.9710317629559314,0.9909431298834173,1.009582096463054,1.0270299731669503,1.0433628744666907
2016-09-27,0.9144511003395714,0.9384879990132763,0.9609581382411156,0.9819636416453809,1.0015999762845509
2016-09-28,0.8516645759282458,0.8803882019757598,0.9072030464689146,0.9322359543616249,0.955605341334012
2016-09-29,0.8190016105448372,0.8505419644810147,0.8799479760411926,0.9073640766222794,0.9329249239182162
2016-09-30,0.8861082413534769,0.9130397395050965,0.9381540980239096,0.9615739241420324,0.9834135524563387
2016-10-03,0.8846386418020573,0.9118418298756228,0.9371991021691704,0.9608357162465452,0.9828684301195163
2016-10-04,0.960781970820437,0.9827443625073805,1.0032223999290817,1.0223164049273576,1.0401199189734758
2016-10-05,0.894804251362489,0.9212314691031933,0.9458688791446668,0.9688376978643448,0.9902509321486853
2016-10-06,0.8489545833551835,0.8784522765888534,0.9059509261855565,0.9315860063137587,0.9554838101265734
2016-10-07,0.8114601835828419,0.8434072389206229,0.8731911409997206,0.9009583581556696,0.9268454412698305
2016-10-10,0.8085317714304254,0.8406795193494487,0.8706488004043204,0.8985872366894452,0.9246324468040569
2016-10-11,0.8012501548004485,0.8338610429833765,0.8642614485750819,0.8926012059884972,0.9190199933243597
2016-10-12,0.7638020581720213,0.7990030781320079,0.8318122138880389,0.862391992266088,0.890893896510204
2016-10-13,0.7443053523853853,0.780926949933019,0.8150529577561789,0.8468534385634838,0.8764868660893799
2016-10-14,0.7114958462740808,0.7506350534705352,0.787088798632274,0.8210413396136708,0.8526642917679355
2016-10-17,0.6956026650249871,0.7358630059570033,0.7733572195992713,0.8082753555143624,0.8407944057181584
2016-10-18,0.6754475777919732,0.7170604303666336,0.755813881685489,0.7919044137255207,0.8255150073269946
2016-10-19,0.6648237378102168,0.7074168767958174,0.7470666207419979,0.7839763726982731,0.8183354795647122
2016-10-20,0.6792065910811269,0.720086706459548,0.758180748405933,0.7936785942016165,0.8267571805566067
2016-10-21,0.6543764388851113,0.6969051343380094,0.7365355759582639,0.7734652745133458,0.807878280768421
2016-10-24,0.6328481060834067,0.6779363008999144,0.7198849255803705,0.7589125939033773,0.7952226971864598
2016-10-25,0.6251187100323577,0.6685747433563929,0.7091523203125338,0.7470421051291531,0.7824221327488767
2016-10-26,0.6098789178966307,0.6542803050607862,0.6957463196957875,0.7344710190695543,0.7706356313379059
2016-10-27,0.6989423160080537,0.7376264161032489,0.7737441023363406,0.8074656379445604,0.8389499904149178
2016-10-28,0.7308007600992094,0.7676553690211052,0.8020494579902362,0.8341472984129491,0.8641021944628667
2016-10-31,0.7013367970643893,0.7400706014599427,0.7762218139612371,0.8099626299153699,0.8414537634758252
2016-11-01,0.7049726634763683,0.7435066563719691,0.7794682597496011,0.8130291969977561,0.8443497278747298
2016-11-02,0.6795878795654183,0.7197382745972603,0.7572126851625545,0.792189463002536,0.8248350728897377
2016-11-03,0.7363570993816024,0.7729084525506542,0.8070134069400258,0.8388357011385881,0.868528114636594
2016-11-04,0.91882101509259,0.9437041051732362,0.9668948928723856,0.9885084719079461,1.0086521084582283
2016-11-07,1.033641147014026,1.051419762127992,1.0679602170292435,1.0833487411964282,1.0976655588086275
2016-11-08,1.1546346845212265,1.1643026329839612,1.1732872184313683,1.1816367432527828,1.1893960956626968
2016-11-09,1.3783782093697083,1.3724190219939576,1.3668896313465708,1.3617590390353067,1.3569984823767094
2016-11-10,3.8774258078798685,3.670137326145008,3.4797502353044267,3.3048864702974403,3.1442803274260087
2016-11-11,3.191657316796056,3.0415407565227888,2.9035363501788884,2.776666828683971,2.66003377390861
2016-11-14,2.8663043036437568,2.7426394015233733,2.628928228837224,2.5243696146147983,2.428226873757763
2016-11-15,2.4018264606251254,2.3157494889969885,2.2365613086582146,2.163710605540351,2.096690187568094
2016-11-16,2.0400893433788685,1.983654945489465,1.9316704511059828,1.8837849812972634,1.8396753242544053
2016-11-17,1.9106479677355528,1.8642700990013577,1.8215583907399524,1.7822230337604643,1.7459971282257545
2016-11-18,1.6505422511561514,1.62445042001769,1.6004352372817592,1.5783314225368446,1.5579868500366112
2016-11-21,1.4629315031869699,1.4516486486725437,1.4412623905486337,1.4317014804368744,1.4229003317387976
2016-11-22,1.2800523563724844,1.283308702536038,1.2863032625609607,1.2890570821159064,1.2915895149534804
2016-11-23,1.1793929754956896,1.1904134751813904,1.2005576102988131,1.20989507050618,1.2184900036488202
2016-11-25,1.1295116007836583,1.1442106779119439,1.1577645083279624,1.170262321445269,1.1817863945611995
2016-11-28,1.0131708676755335,1.0375144210179963,1.0599182370063729,1.0805368773412463,1.0995125879737306
2016-11-29,0.9144979978867213,0.947422671863591,0.9776695836752938,1.005456515591086,1.0309835376586456
2016-11-30,1.3206350575102714,1.3205140161142181,1.3204024340654879,1.3202995721190396,1.3202047488016015
2016-12-01,1.1815808680859827,1.192203625626281,1.2019966020869144,1.2110246145963508,1.2193474171884107
2016-12-02,1.1071133639584245,1.1226002935493717,1.1369284853690835,1.1501846366040231,1.1624489577252577
2016-12-05,1.0140024632445177,1.0355778272158969,1.0555932909098271,1.0741616352220937,1.0913874869820728
2016-12-06,0.9598081101970827,0.9856291140304139,1.0095592964159867,1.0317371184984716,1.052290902184587
2016-12-07,1.0688576202897893,1.086824299970118,1.1034718909282297,1.118897238829992,1.133190079066703
2016-12-08,0.9894623306413517,1.0136645274092615,1.036058453430818,1.056779213924918,1.0759518197038491
2016-12-09,0.9825310226094972,1.0074835218567593,1.0305555371623287,1.0518887865889903,1.0716143079651097
2016-12-12,0.9442659416976534,0.9724486599673203,0.9984821226017944,1.022530235003713,1.0447444029081203
2016-12-13,0.8710705526654429,0.9053237271930651,0.936927047904621,0.9660855096755742,0.9929882488088466
2016-12-14,1.0682037043217294,1.0873558255948406,1.105022552993998,1.1213190902049615,1.1363517059842132
2016-12-15,0.9906430287148671,1.0157792334390483,1.0389648369269269,1.0603512082982574,1.0800779702379055
2016-12-16,0.9076590036871824,0.939539049084338,0.9689186146184788,0.9959938229571688,1.0209454140803116
2016-12-19,0.8501111079654029,0.8868999316351498,0.9207715143249976,0.951957184304945,0.980669926222071
2016-12-20,0.8136025149158221,0.8536906488854863,0.8905689054388206,0.9244943011043486,0.955703272965535
2016-12-21,0.7994398616119662,0.8406054640977134,0.8784805102596921,0.9133280294298218,0.9453900257933168
2016-12-22,0.7711069337933721,0.8149613722871103,0.8552781760554199,0.8923427177967187,0.926417349862972
2016-12-23,0.7330590007932738,0.7800715907371125,0.8232833706218863,0.8630016231802067,0.8995087883674104
2016-12-27,0.7199880655976753,0.7684137760211285,0.8128982576997721,0.8537622758610666,0.8913004895768011
2016-12-28,0.7367509403394505,0.7830337903336837,0.8256076555872016,0.8647697642916252,0.9007935255602915
2016-12-29,0.7156201802578774,0.7633059425506054,0.8071938208928991,0.8475862938822996,0.8847617495166438
2016-12-30,0.745056607769353,0.7903601013725258,0.8320589953317331,0.8704400917798765,0.9057673732661138
2017-01-03,0.7085733629069028,0.7571987058862489,0.8019221134586527,0.8430566960103261,0.8808904384182837
2017-01-04,0.7990392760443564,0.8407171748899576,0.8790314415061814,0.9142535392366198,0.9466330228623675
2017-01-05,0.8291915016278719,0.8687641841155671,0.9051193984461826,0.938518741779452,0.9692025420439498
2017-01-06,0.8315989566789583,0.8712880436937456,0.9077257064207022,0.9411783092610944,0.9718903954117003
2017-01-09,1.0224430272233285,1.0468588430606736,1.0692577015673865,1.0898062208446477,1.1086572548989693
2017-01-10,1.2348289536097468,1.2420508169994697,1.2486682064540506,1.2547317167741037,1.260287707947623
2017-01-11,1.101330041482244,1.1194544460165787,1.136072852707461,1.1513103983283606,1.1652818217546737
